A1100a,A1100b,A1100c,D1100a,D1100b,D1100c
17.852943,0,0,17.812479,18.21031,18.055262
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.960861,15.13053,14.865008
0,0,0,17.086042,17.64908,16.62678
0,0,0,0,0,0
16.851236,16.775276,16.730032,19.504593,19.49606,19.470282
0,0,0,0,0,0
14.766684,14.858662,14.801102,17.148853,17.06712,17.118322
0,0,0,16.324831,16.38095,0
0,0,0,0,0,0
17.592113,17.6186,0,0,0,0
16.48784,16.373663,0,18.152554,18.196127,0
0,0,0,0,0,0
0,0,0,0,0,0
14.550746,14.568016,14.626907,17.001133,17.510902,17.037954
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,18.449839,18.36768,18.014685
18.155985,17.830868,0,0,17.890675,0
15.668664,15.789814,15.747379,0,0,0
0,0,0,14.373478,14.373273,14.163729
0,0,0,16.269054,14.753112,16.24416
0,0,0,17.94682,17.933489,18.013514
0,0,0,0,0,19.550547
0,0,0,0,0,0
0,0,0,0,0,0
15.054859,0,15.037719,17.484383,17.510649,17.316343
17.285538,17.280725,17.283524,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
15.914969,0,16.316599,0,0,16.65332
0,0,0,0,0,0
16.778616,16.962727,16.930172,19.23546,19.198187,19.241222
0.07113457,0.24802208,0.20408821,-17.697632,-17.697632,-17.697632
0,0,0,0,0,0
0,0,0,0,14.000088,0
0,0,0,0,0,0
0,0,0,17.22403,17.235043,17.272238
16.966257,0,0,17.983595,17.945822,17.942114
0,0,0,0,0,0
14.384717,0,0,15.967857,15.931061,15.870629
16.767925,16.323195,0,18.681349,18.66829,18.69382
0,0,0,0,15.207243,0
0,0,0,18.946186,19.011711,19.053701
16.416847,16.510332,16.511814,16.612768,16.697062,16.820902
0,0,0,0,17.61356,17.679796
0,0,0,0,0,0
0,0,0,0,0,0
17.519466,17.39653,0,0,17.564856,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.044544,0,0
0,0,0,0,0,18.094124
0,0,0,0,0,0
0,15.415049,15.621651,17.864555,17.8231,17.854557
0,0,0,0,0,0
0.08777428,0.059648514,0.027154922,-0.008359909,0.08431053,-0.10467911
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.044138,15.068779,15.162549
-18.27297,-18.27297,-18.27297,-18.27297,-18.27297,-18.27297
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,17.622246,0
0,0,0,0,0,0
0,0,0,0,0,16.49958
0,0,0,16.306614,0,15.960589
0,0,0,16.254179,16.300299,0
0,0,0,16.879656,17.09249,17.077806
0,0,0,0,0,0
0,0,0,15.854795,16.560108,16.468847
0,0,0,0,0,0
0,14.477188,0,0,0,0
0,0,0,0,18.68885,18.819605
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
18.555563,18.638754,18.6846,15.070331,16.575953,16.652536
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.517715,16.450357,16.385122
18.716381,18.680857,18.78497,17.284353,0,17.411428
0,0,0,0,0,0
-19.770344,-19.770344,-19.770344,-19.770344,-19.770344,-19.770344
0,0,0,0,0,0
0,0,0,0,0,0
15.16585,15.439863,15.3056345,16.771555,17.429546,17.504044
0,0,0,0,0,0
-19.6196,-19.6196,-19.6196,-19.6196,-19.6196,-19.6196
17.06968,17.081089,17.034433,17.970793,17.931072,17.99166
-17.88794,0.21220398,0.3983612,-0.045410156,-0.004270554,0.013210297
0,0,0,0,0,0
15.077775,14.885601,14.958824,16.584303,16.602858,16.737036
0,0,0,17.296682,16.572197,16.240475
0,0,0,17.31864,17.32893,17.376099
0,0,0,0,0,0
0,0,0,0,0,0
0,14.900679,0,17.50402,17.336506,17.525843
16.305082,0,16.745018,18.084938,17.995237,0
16.572182,16.901243,16.594748,18.212847,18.145222,18.225988
15.216745,0,0,0,0,0
0,0,0,18.434555,18.36001,18.472496
0,0,0,0,0,14.690434
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,17.001904,18.802399,18.823942,0
0,0,0,16.726177,16.304655,17.157969
0,0,0,0,0,0
0,0,0,16.312332,16.338457,16.25761
0,18.886063,18.92972,16.115063,16.259432,0
0,0,0,17.804314,17.81444,17.792871
14.785758,14.329025,0,15.372423,15.258861,15.402179
0,0,0,16.993248,16.114088,16.304333
0,0,0,0,0,0
0,0,0,16.38173,18.627003,18.33635
0,0,0,0,0,0
16.241257,16.20749,16.12311,17.77588,17.845833,17.741764
-18.340866,-18.340866,-18.340866,-18.340866,-18.340866,-18.340866
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.475592,16.59476,16.586311
0,0,0,0,0,0
0,0,0,0,17.193064,17.263012
0,0,0,15.08514,15.050273,15.020937
18.122463,18.24062,0,18.294893,18.56842,18.36867
0,0,0,0,0,0
0,0,0,0,16.11415,16.060083
0,0,0,16.940165,16.9245,16.890514
0,0,0,0,17.356796,16.68401
16.389463,16.170708,16.058794,17.93712,17.933943,17.975798
0,0,0,0,0,0
0,0,0,17.031507,17.452305,17.396345
0,0,0,16.008669,16.218374,0
0,0,0,0,0,0
0,0,0,18.33384,18.322641,18.344646
0,0,0,0,15.076148,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.103882,15.92479,16.12616
15.449987,15.488624,15.452017,17.183935,17.902792,17.883526
0,0,0,0,0,0
-14.933784,-14.933784,6.093322,4.952424,5.370261,5.023387
0,0,0,0,0,0
16.919666,16.229494,16.133322,0,0,0
0,0,0,0,0,0
0,0,0,0,15.60264,15.139631
0,0,0,0,0,0
0,14.506555,0,15.146808,15.517884,0
0,0,0,0,0,0
14.231372,0,0,16.22304,16.109484,16.01922
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,14.321858
0,0,0,0,0,0
0,0,0,0,15.139711,0
0,0,14.866747,17.295275,17.262508,17.288101
17.344305,17.193804,17.077505,17.856468,17.823977,17.81807
0,0,0,0,0,0
0,0,0,17.475574,15.567629,15.661194
0,0,0,0,0,0
19.640789,19.649523,19.596807,16.348104,17.316618,17.27617
-18.294935,-18.294935,-18.294935,-18.294935,-18.294935,-18.294935
-17.985659,-17.985659,-17.985659,-17.985659,-17.985659,-17.985659
-17.241667,-17.241667,-0.10728073,0.017745972,-17.241667,-17.241667
21.33752,21.345346,21.354347,20.664646,20.61095,20.600508
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,17.578918,17.589827,16.996628
0,0,0,0,0,0
0,0,0,0,0,0
16.920038,17.761267,17.61667,16.53526,16.975243,0
0,0,0,0,0,0
16.693228,16.906197,16.773151,18.878159,18.975964,18.893976
0,0,0,0,0,0
16.644701,0,16.39463,17.001959,17.038414,16.923096
0,0,0,0,0,0
0,14.694738,0,15.238441,15.382219,15.246518
15.190249,15.23971,15.043199,17.561079,17.57401,17.581297
16.49251,15.973474,16.712944,17.804836,17.81044,17.9198
0,0,0,0,0,0
0,0,0,16.155273,16.122808,15.695636
0,0,0,0,0,0
0,0,0,15.260294,15.091641,15.013104
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.704214,16.674675,16.650434
0,20.399824,20.369593,17.702612,0,0
-16.911203,-16.911203,-16.911203,-16.911203,-16.911203,-16.911203
16.13583,16.96969,16.036688,16.743258,17.381426,17.161358
0,0,0,0,0,0
-17.960121,-17.960121,-17.960121,-17.960121,-17.960121,-17.960121
0,0,0,17.800217,17.84049,17.857836
0,0,0,15.967181,16.696642,0
0,0,0,0,0,0
0,0,0,16.022694,15.98034,16.400396
0,0,0,0,0,0
0,0,0,16.477394,16.507484,16.541323
0,16.332928,0,16.848219,17.255896,17.196266
0,0,0,17.438011,17.61647,17.509628
15.310613,15.482178,15.404343,17.46856,17.5252,17.498648
0,0,16.702957,0,16.70802,16.541111
0,0,0,0,0,0
17.324366,17.320757,17.295122,0,0,0
0,0,0,16.764572,16.817171,16.85945
0,16.69346,16.771837,0,0,0
0,0,0,0,0,0
0,0,0,17.767189,17.85772,17.887589
0,0,16.957804,17.53419,0,15.464929
0,0,0,17.553637,17.437231,17.434366
0,0,0,0,0,0
0,0,0,14.5923395,14.65877,14.844167
15.761317,0,0,16.19858,16.201185,16.119793
0,0,0,0,0,0
0,0,0,16.506525,16.072866,16.327675
0,0,0,14.660998,14.674634,14.808411
0,0,0,15.824287,15.88429,15.668636
0,15.122302,15.020762,17.49891,17.502972,17.553862
15.753399,15.332525,0,16.621336,16.913849,0
0,0,0,17.661005,17.674227,17.678083
0,0,0,0,0,0
0,0,0,15.30809,16.301569,15.806071
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.365965,17.21356,17.235846,16.493559,16.353767,17.558847
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.641924,0,16.43624
-18.180988,-18.180988,-18.180988,-18.180988,-18.180988,-18.180988
0,0,0,15.078318,14.9732485,15.135949
-18.344374,-18.344374,-18.344374,-18.344374,-18.344374,-18.344374
0,0,0,17.574469,0,17.507027
15.405274,0,0,0,0,15.821674
0,0,0,0,0,0
0,0,0,14.480537,14.913545,14.520372
0,0,0,15.800571,15.853579,0
15.626764,15.592253,15.3170595,17.00972,17.069891,17.08852
0,0,0,17.713589,17.551603,17.640978
0,0,0,16.494871,16.57647,16.492699
0,0,0,15.026739,15.244549,15.667334
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-17.960308,-17.960308,-17.960308,-17.960308,-17.960308,-17.960308
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
15.724567,15.588451,0,16.26459,16.457605,16.341415
0,0,0,16.731346,16.717796,16.712502
0,14.716927,14.802465,16.544693,16.59177,16.99422
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14.725472,14.906702,0,0,16.427773,16.74469
0,0,0,0,0,0
0,0,0,17.777885,17.720825,17.104465
0,15.333224,15.383535,17.54928,17.218231,0
0,0,0,15.578342,15.861716,16.956001
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.266604,0,14.940084
0,0,0,17.206709,17.203674,17.210642
0,0,0,0,0,0
0,0,0,14.755409,0,14.759368
0,0,0,17.910841,17.954634,17.863842
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.912795,15.786117,15.892519
0,0,0,17.747387,16.939796,16.910513
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.933482,15.908392,15.742151
0,0,0,0,0,0
0,0,0,15.251224,14.966236,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.923988,17.215912,16.757769
15.708653,15.489283,16.000858,17.31841,15.5339985,15.516685
0,0,0,14.885553,15.331967,15.705471
-17.816982,-17.816982,-17.816982,-17.816982,-17.816982,-17.816982
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.420519,15.452306,15.4781685
0,0,0,0,0,0
0,0,0,16.067034,15.870076,16.071987
0,0,0,0,0,0
0,0,0,16.553434,14.482744,0
0,0,0,15.39463,15.668192,0
0,0,0,15.667748,15.688441,15.748062
0,0,0,0,0,0
-17.843842,-17.843842,-17.843842,-17.843842,-17.843842,-17.843842
0,0,0,0,0,0
18.015615,17.665495,0,0,19.206133,0
0,0,0,14.964521,14.949735,14.851651
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,15.263196
0,0,0,0,0,0
0,0,0,0,0,0
0,15.910244,0,0,0,0
18.395075,18.45047,18.46364,16.8766,16.807367,17.013367
0,0,0,16.06057,16.24187,16.003496
0,0,0,14.226262,14.2947645,14.26993
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.829649,16.66621,16.436615
0,0,0,14.455712,14.513419,14.460009
15.149468,15.869281,14.903553,17.654385,17.705788,16.948208
0,0,0,15.799661,15.272631,16.500406
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14.9421015,15.164317,15.349524,17.078213,17.099728,17.063953
0,0,0,0,0,0
0,0,0,17.198465,17.15057,17.13246
0,0,0,15.522826,15.4886875,15.393524
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14.18348,17.148338,17.09158,15.965739,16.001232,15.489817
0,0,0,15.153315,15.263892,15.148039
-16.643885,0.28002357,0.2064724,0.2267685,-0.0996151,-16.643885
0,0,0,14.772263,14.682337,14.606521
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20.27467,20.285847,20.257269,0,0,0
0,0,0,0,14.288217,14.259154
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14.894012,15.026524,14.659438,17.667818,0,17.711733
17.726843,17.793953,17.738989,0,0,0
15.113173,15.199175,0,16.589664,0,0
0,0,0,18.09023,0,0
0,0,0,17.01044,16.992718,17.044117
0,0,0,14.265395,14.320025,0
0,0,0,16.486284,16.515963,16.528912
0,0,0,0,0,0
0,0,0,0,0,0
16.350956,0,0,15.954174,17.177683,16.909143
0,0,0,16.825716,16.849297,16.916952
0,0,0,16.449745,16.044308,0
0,0,0,0,0,0
0,0,0,0,16.639877,16.600769
0,0,0,15.705308,15.841982,15.677224
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,15.8278885,0,0,0,0
0,0,0,0,0,0
0,0,0,16.811274,17.068947,16.82379
15.99559,15.694631,15.845049,15.7805395,15.505346,15.74507
0,0,0,0,0,0
0,0,0,15.677802,0,15.631006
0,0,0,0,0,0
0,0,0,0,0,0
0,0,15.088373,14.9955015,15.196102,0
0,0,0,16.246592,16.322632,16.285004
15.033595,15.123191,0,0,15.853431,16.005514
0,0,0,0,0,0
0,0,0,16.048061,16.03209,15.89323
0,0,0,17.685139,17.728252,17.723135
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.118454,16.31047,15.971499
0,0,0,0,15.995258,14.944025
0,0,0,0,0,0
0,0,0,0,0,0
15.207358,15.80234,15.088208,17.448399,17.307993,17.22941
0,0,0,0,0,0
0,0,0,16.939178,17.293419,0
0,0,0,0,0,0
0,0,0,15.828237,15.903294,15.907571
0,0,0,16.998404,16.909376,16.71963
0,0,0,16.703321,15.942492,15.847131
0,0,0,17.810081,17.531267,17.648582
0,0,0,0,0,0
0,0,0,0,0,0
15.259964,15.437784,15.063648,15.879583,16.190132,0
-15.707305,-15.707305,-15.707305,-15.707305,-0.23651886,-15.707305
0,0,0,15.845244,15.731187,15.823791
14.420421,15.475196,14.290019,16.031809,16.016722,16.588041
0,0,0,0,0,0
0,0,0,15.302389,15.232645,15.372423
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,17.508762,16.063353
0,0,0,0,0,0
0,0,0,15.126503,15.340962,15.106359
0,0,15.72824,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.592866,16.19877,15.781564
0,0,0,0,0,0
0,0,0,15.229081,14.949508,15.04354
0,14.379378,15.390034,0,16.31446,15.936638
0,0,0,0,0,0
0,0,0,0,0,0
17.181181,0,0,17.196785,17.212706,17.4131
0,0,0,17.206089,17.273994,16.519068
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,17.07646,17.054615,0
0,0,0,0,0,0
0,0,0,14.627875,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.050865173,0.06791496,-16.14919,0.15151787,0.18933678,0.10637283
14.484634,14.719603,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14.476049,0,0,16.62478,16.65181,16.692806
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,14.43554,14.396938,0,0,0
0,0,0,15.650182,15.633619,15.554318
0,0,0,14.810923,14.776073,14.796648
0,0,0,16.798168,16.873936,16.785337
0,0,0,0,0,0
0,0,0,15.165299,15.269856,0
0,0,0,16.509296,15.133543,15.464832
0,0,0,16.080942,15.978487,15.7309475
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.686637,0,15.81333
0,0,0,0,0,0
0,0,0,15.161486,15.099759,15.085099
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.348935,14.3103285,14.421868
0,0,0,15.376737,15.415643,15.545237
0,0,0,17.78528,0,17.997168
0,0,0,0,0,0
-17.044405,-17.044405,-17.044405,-17.044405,-17.044405,-17.044405
0,0,0,16.315008,16.07913,16.391697
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.923258,16.915108,16.999615
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.16062,16.341015,16.317606
0,0,0,16.546593,16.421589,16.407618
0,0,0,0,15.336785,15.325025
0,0,0,0,0,0
0,0,0,17.304752,17.400204,17.399761
0,0,0,0,0,0
0,0,0,18.412643,18.120045,0
0,0,0,16.32555,16.259762,16.329569
0,0,0,0,0,0
0,0,0,0,0,0
-17.768269,-17.768269,-17.768269,-17.768269,-17.768269,-17.768269
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.262995,0,0,17.68405,17.640287,16.905386
0,0,0,0,0,0
0,0,0,0,0,0
15.269273,15.599884,15.366835,15.317377,15.405573,15.24466
0,0,0,16.202143,16.296665,16.281803
0,0,0,14.8168335,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.554289,15.576307,15.515608
0,0,0,15.08825,15.241835,15.303851
0,0,0,16.023495,15.432998,15.429963
0,0,0,14.948184,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.640894,17.014294,16.234556
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.2266,15.927269,15.82563
0,0,0,16.566723,16.545115,16.529476
0,0,0,17.468885,17.768682,17.71219
0,0,0,16.22517,16.234295,16.092632
0,0,0,15.552428,14.754052,15.097991
0,0,0,15.367756,15.401246,15.244809
0,0,0,15.641967,15.089326,15.706442
0,0,0,13.965063,14.512061,14.218715
0,0,0,16.37028,16.121128,16.193584
0,0,0,14.440156,14.505688,0
0,0,0,0,0,0
0,14.336507,14.3747,15.576692,15.474846,15.447277
0,0,0,15.797966,15.517055,15.515792
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.490318,16.624039,14.803273
0,0,0,0,0,0
0,0,0,15.184992,15.162587,16.444658
0,0,0,0,0,17.493544
0,0,0,15.1501045,15.221171,15.216102
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,14.857057,14.9335985,16.456627,16.476446,16.26046
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-17.116394,-17.116394,-17.116394,-17.116394,-17.116394,-17.116394
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,17.653286,0
0,0,0,0,0,0
0,0,0,0,0,0
15.672839,16.326061,15.815884,0,0,0
0,0,0,0,0,0
-17.794798,-17.794798,-17.794798,-17.794798,-17.794798,-17.794798
0,0,0,0,0,0
0,0,0,14.76715,15.155964,14.90374
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-16.455088,-16.455088,-16.455088,-16.455088,-16.455088,-16.455088
0,0,0,15.412272,15.365537,15.4105835
0,0,0,16.578152,0,16.388336
0,0,0,15.090775,15.043668,15.153512
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.639171,15.826276,15.514991
0,0,0,0,15.695446,15.660192
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.360709,14.475923,14.610218
0,0,0,15.8485985,0,16.417044
0,0,0,0,0,14.513665
0,0,0,0,16.870522,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.09978,16.053373,16.078922
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,19.46974,19.550077
0,0,0,0,17.188278,17.100283
0,0,0,0,0,0
-17.60902,-17.60902,-17.60902,-17.60902,-17.60902,-17.60902
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.586899,14.585667,14.6465025
0,0,0,0,0,0
0,0,0,0,0,0
0,14.386536,14.754834,0,0,14.376328
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16.443705,15.9051285,16.50575,17.124363,16.30574,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,14.216898,13.956194,0,14.901102,14.891404
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.86723,15.19287,14.9335985
14.661667,14.538007,0,14.942285,14.980051,15.062594
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.096859,16.055727,15.959414
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.450566,14.470341,15.661416
-14.526194,-14.526194,-14.526194,0.038908005,-14.526194,-14.526194
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-16.124706,-16.124706,-16.124706,-16.124706,-16.124706,-16.124706
0,0,0,0,0,0
0,0,0,14.826846,16.46378,16.564417
0,0,0,0,0,0
0,0,0,17.050581,17.048073,16.954945
0,0,0,0,14.653965,0
0,0,0,14.646445,14.604842,16.095335
0,0,0,0,16.97116,0
-0.23751259,-0.00929451,-16.5189,-16.5189,-0.029413223,-16.5189
-16.819668,-16.819668,-16.819668,-16.819668,-16.819668,-16.819668
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
15.175199,15.984352,16.237267,15.648245,16.512339,15.916906
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.479527,0,16.436289
0,0,0,0,0,0
0,0,0,14.312529,0,14.342699
0,0,0,0,0,0
13.7100525,0,0,15.068106,15.15284,15.150819
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.010791,14.556147,0
0,0,0,14.862007,14.703362,14.63129
0,0,0,0,0,0
0,0,0,14.752014,15.01511,14.812327
0,0,0,0,0,14.651444
0,0,0,0,0,0
0,0,0,15.293796,0,15.13053
0,0,0,15.957896,15.955242,15.953697
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.281424,15.001188,15.08887
0,0,0,0,0,0
0,0,0,14.209302,14.349488,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.063395,15.535245,14.649257
0,0,0,16.902058,16.844105,16.848623
-16.783714,-16.783714,-16.783714,-16.783714,-16.783714,-16.783714
0,0,0,0,0,0
-16.189032,-16.189032,-16.189032,-16.189032,-16.189032,-16.189032
0,0,0,14.7239275,14.7289295,14.267812
0,0,0,14.640866,14.786065,14.849992
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.588538,14.362218,14.663169
0,0,0,0,0,0
0,0,0,14.922306,14.814782,14.9266205
0,0,0,0,0,0
0,0,0,15.327026,15.336402,15.365127
0,0,0,15.397073,15.387109,15.309193
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,15.204456,0
0,0,0,0,14.241834,14.199135
0,0,0,0,0,0
0,0,0,14.99837,15.100088,14.998194
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.690926,14.467351,14.557164
0,0,0,16.086447,14.200056,15.80181
0,0,0,0,0,0
0,0,0,15.588597,15.7009,15.715961
14.113336,14.363724,13.93046,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.549288,16.373272,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-16.450148,-16.450148,-16.450148,-16.450148,-16.450148,-16.450148
0,0,0,0,0,0
0,0,0,15.636143,15.623652,15.571456
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14.359338,14.399144,14.338806
0,0,0,15.939648,16.10421,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.582084,14.935994,15.046143
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16.191908,0,0
0,0,0,0,0,0
0,0,0,15.18534,15.341241,0
15.821699,15.8485985,15.534029,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15.5258875,15.576396,15.515361
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,20.957714,20.948187,20.948536
0,16.529064,16.506819,20.468966,20.477697,20.467543
0,0,0,0,18.574608,0
17.423084,17.143463,17.124384,0,0,0
0,15.619304,0,0,16.424593,0
17.339031,17.294056,0,0,0,0
0,0,0,18.830355,18.82827,18.94352
0,0,0,0,0,15.816159
0,0,0,14.737141,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.577324,19.620195,19.625385,0,0,0
16.49551,17.336271,16.61504,0,0,0
19.047125,18.976007,18.984911,0,0,0
0,0,18.689842,0,0,0
0,16.90208,0,0,0,0
0,18.805271,0,20.734924,20.75218,0
0,0,0,0,0,0
0,0,0,18.783155,18.830282,18.762217
0,0,0,17.351974,0,0
